speaker,speechText,startInd,endInd,interrupted,numWords,numChars,numSents,avgWordLen,avgSentLen,sentiment
CLINTON,"Well, I think there are a number of issues that we should be addressing. I have put forth a plan to defeat ISIS. It does involve going after them online. I think we need to do much more with our tech companies to prevent ISIS and their operatives from being able to use the Internet to radicalize, even direct people in our country and Europe and elsewhere.  But we also have to intensify our air strikes against ISIS and eventually support our Arab and Kurdish partners to be able to actually take out ISIS in Raqqa, end their claim of being a Caliphate.  We're making progress. Our military is assisting in Iraq. And we're hoping that within the year we'll be able to push ISIS out of Iraq and then, you know, really squeeze them in Syria.  But we have to be cognizant of the fact that they've had foreign fighters coming to volunteer for them, foreign money, foreign weapons, so we have to make this the top priority.  And I would also do everything possible to take out their leadership. I was involved in a number of efforts to take out Al Qaida leadership when I was secretary of state, including, of course, taking out bin Laden. And I think we need to go after Baghdadi, as well, make that one of our organizing principles. Because we've got to defeat ISIS, and we've got to do everything we can to disrupt their propaganda efforts online.",67920,69277,0,252,1071,13,4.25,19.38461538,0.1027
HOLT,"You mention ISIS, and we think of ISIS certainly as over there, but there are American citizens who have been inspired to commit acts of terror on American soil, the latest incident, of course, the bombings we just saw in New York and New Jersey, the knife attack at a mall in Minnesota, in the last year, deadly attacks in San Bernardino and Orlando. I'll ask this to both of you. Tell us specifically how you would prevent homegrown attacks by American citizens, Mr. Trump?",69278,69760,0,86,379,3,4.406976744,28.66666667,-0.8591
TRUMP,"Well, first I have to say one thing, very important. Secretary Clinton is talking about taking out ISIS. ""We will take out ISIS."" Well, President Obama and Secretary Clinton created a vacuum the way they got out of Iraq, because they got out -- what, they shouldn't have been in, but once they got in, the way they got out was a disaster. And ISIS was formed.  So she talks about taking them out. She's been doing it a long time. She's been trying to take them out for a long time. But they wouldn't have even been formed if they left some troops behind, like 10,000 or maybe something more than that. And then you wouldn't have had them.  Or, as I've been saying for a long time, and I think you'll agree, because I said it to you once, had we taken the oil -- and we should have taken the oil -- ISIS would not have been able to form either, because the oil was their primary source of income. And now they have the oil all over the place, including the oil -- a lot of the oil in Libya, which was another one of her disasters.",69761,70798,0,204,790,12,3.87254902,17,-0.4411
HOLT,Secretary Clinton?,70799,70824,0,2,16,1,8,2,0
CLINTON,"Well, I hope the fact-checkers are turning up the volume and really working hard. Donald supported the invasion of Iraq.",70825,70955,0,20,98,2,4.9,10,0.683
TRUMP,Wrong.,70956,70970,0,1,5,1,5,1,-0.4767
CLINTON,That is absolutely proved over and over again.,70971,71027,0,8,38,1,4.75,8,0
TRUMP,Wrong. Wrong.,71028,71049,0,2,10,2,5,1,-0.7351
CLINTON,"He actually advocated for the actions we took in Libya and urged that Gadhafi be taken out, after actually doing some business with him one time.",71050,71205,0,26,118,1,4.538461538,26,0
CLINTON,"But the larger point -- and he says this constantly -- is George W. Bush made the agreement about when American troops would leave Iraq, not Barack Obama.  And the only way that American troops could have stayed in Iraq is to get an agreement from the then-Iraqi government that would have protected our troops, and the Iraqi government would not give that.  But let's talk about the question you asked, Lester. The question you asked is, what do we do here in the United States? That's the most important part of this. How do we prevent attacks? How do we protect our people?  And I think we've got to have an intelligence surge, where we are looking for every scrap of information. I was so proud of law enforcement in New York, in Minnesota, in New Jersey. You know, they responded so quickly, so professionally to the attacks that occurred by Rahami. And they brought him down. And we may find out more information because he is still alive, which may prove to be an intelligence benefit.  So we've got to do everything we can to vacuum up intelligence from Europe, from the Middle East. That means we've got to work more closely with our allies, and that's something that Donald has been very dismissive of.  We're working with NATO, the longest military alliance in the history of the world, to really turn our attention to terrorism. We're working with our friends in the Middle East, many of which, as you know, are Muslim majority nations. Donald has consistently insulted Muslims abroad, Muslims at home, when we need to be cooperating with Muslim nations and with the American Muslim community.  They're on the front lines. They can provide information to us that we might not get anywhere else. They need to have close working cooperation with law enforcement in these communities, not be alienated and pushed away as some of Donald's rhetoric, unfortunately, has led to.",71206,73099,0,335,1505,20,4.492537313,16.75,0.9687
HOLT,Mr. Trump...,73100,73119,1,2,8,1,4,2,0
TRUMP,"Well, I have to respond.",73120,73152,0,5,18,1,3.6,5,0.2732
HOLT,Please respond.,73153,73175,0,2,13,1,6.5,2,0.3182
TRUMP,"The secretary said very strongly about working with -- we've been working with them for many years, and we have the greatest mess anyone's ever seen. You look at the Middle East, it's a total mess. Under your direction, to a large extent.  But you look at the Middle East, you started the Iran deal, that's another beauty where you have a country that was ready to fall, I mean, they were doing so badly. They were choking on the sanctions. And now they're going to be actually probably a major power at some point pretty soon, the way they're going.  But when you look at NATO, I was asked on a major show, what do you think of NATO? And you have to understand, I'm a businessperson. I did really well. But I have common sense. And I said, well, I'll tell you. I haven't given lots of thought to NATO. But two things.  Number one, the 28 countries of NATO, many of them aren't paying their fair share. Number two -- and that bothers me, because we should be asking -- we're defending them, and they should at least be paying us what they're supposed to be paying by treaty and contract.  And, number two, I said, and very strongly, NATO could be obsolete, because -- and I was very strong on this, and it was actually covered very accurately in the New York Times, which is unusual for the New York Times, to be honest -- but I said, they do not focus on terror. And I was very strong. And I said it numerous times.  And about four months ago, I read on the front page of the Wall Street Journal that NATO is opening up a major terror division. And I think that's great. And I think we should get -- because we pay approximately 73 percent of the cost of NATO. It's a lot of money to protect other people. But I'm all for NATO. But I said they have to focus on terror, also.  And they're going to do that. And that was -- believe me -- I'm sure I'm not going to get credit for it -- but that was largely because of what I was saying and my criticism of NATO.  I think we have to get NATO to go into the Middle East with us, in addition to surrounding nations, and we have to knock the hell out of ISIS, and we have to do it fast, when ISIS formed in this vacuum created by Barack Obama and Secretary Clinton. And believe me, you were the ones that took out the troops. Not only that, you named the day. They couldn't believe it. They sat back probably and said, I can't believe it. They said...",73176,75579,1,476,1837,32,3.859243697,14.875,0.9824
CLINTON,"Lester, we've covered...",75580,75614,1,4,18,1,4.5,4,0
TRUMP,"No, wait a minute.",75615,75641,0,4,13,1,3.25,4,-0.296
CLINTON,We've covered this ground.,75642,75678,0,5,22,1,4.4,5,0
TRUMP,"When they formed, when they formed, this is something that never should have happened. It should have never happened. Now, you're talking about taking out ISIS. But you were there, and you were secretary of state when it was a little infant. Now it's in over 30 countries. And you're going to stop them? I don't think so.",75679,76008,0,62,253,7,4.080645161,8.857142857,-0.296
HOLT,"Mr. Trump, a lot of these are judgment questions. You had supported the war in Iraq before the invasion. What makes your...",76009,76139,1,22,96,3,4.363636364,7.333333333,-0.3818
TRUMP,I did not support the war in Iraq.,76140,76182,0,8,26,1,3.25,8,0.2235
HOLT,In 2002...,76183,76200,1,2,6,1,3,2,0
TRUMP,"That is a mainstream media nonsense put out by her, because she -- frankly, I think the best person in her campaign is mainstream media.",76201,76345,0,24,107,1,4.458333333,24,0.3612
HOLT,"My question is, since you supported it...",76346,76394,1,7,31,1,4.428571429,7,0.3182
TRUMP,Just -- would you like to hear...,76395,76436,1,6,22,1,3.666666667,6,0.3612
HOLT,... why is your -- why is your judgment...,76437,76486,1,7,26,1,3.714285714,7,0
TRUMP,Wait a minute. I was against the war in Iraq. Just so you put it out.,76487,76564,0,16,51,3,3.1875,5.333333333,-0.5994
HOLT,"The record shows otherwise, but why -- why was...",76565,76621,1,8,35,1,4.375,8,0
TRUMP,The record does not show that.,76622,76660,0,6,24,1,4,6,0
HOLT,Why was -- is your judgment any...,76661,76702,1,6,23,1,3.833333333,6,0
TRUMP,"The record shows that I'm right. When I did an interview with Howard Stern, very lightly, first time anyone's asked me that, I said, very lightly, I don't know, maybe, who knows? Essentially. I then did an interview with Neil Cavuto. We talked about the economy is more important. I then spoke to Sean Hannity, which everybody refuses to call Sean Hannity. I had numerous conversations with Sean Hannity at Fox. And Sean Hannity said -- and he called me the other day -- and I spoke to him about it -- he said you were totally against the war, because he was for the war.",76703,77282,0,106,443,8,4.179245283,13.25,-0.8039
HOLT,Why is your judgment better than...,77283,77325,1,6,27,1,4.5,6,0.4404
TRUMP,"And when he -- excuse me. And that was before the war started. Sean Hannity said very strongly to me and other people -- he's willing to say it, but nobody wants to call him. I was against the war. He said, you used to have fights with me, because Sean was in favor of the war.  And I understand that side, also, not very much, because we should have never been there. But nobody called Sean Hannity. And then they did an article in a major magazine, shortly after the war started. I think in '04. But they did an article which had me totally against the war in Iraq.  And one of your compatriots said, you know, whether it was before or right after, Trump was definitely -- because if you read this article, there's no doubt. But if somebody -- and I'll ask the press -- if somebody would call up Sean Hannity, this was before the war started. He and I used to have arguments about the war. I said, it's a terrible and a stupid thing. It's going to destabilize the Middle East. And that's exactly what it's done. It's been a disaster.",77326,78369,0,201,796,17,3.960199005,11.82352941,-0.9958
HOLT,"My reference was to what you had said in 2002, and my question was...",78370,78446,1,14,52,1,3.714285714,14,0
TRUMP,"No, no. You didn't hear what I said.",78447,78491,0,9,26,2,2.888888889,4.5,-0.5267
HOLT,Why is your judgment -- why is your judgment any different than Mrs. Clinton's judgment?,78492,78587,0,15,71,1,4.733333333,15,0
TRUMP,"Well, I have much better judgment than she does. There's no question about that. I also have a much better temperament than she has, you know?    I have a much better -- she spent -- let me tell you -- she spent hundreds of millions of dollars on an advertising -- you know, they get Madison Avenue into a room, they put names -- oh, temperament, let's go after -- I think my strongest asset, maybe by far, is my temperament. I have a winning temperament. I know how to win. She does not have a...",78588,79103,1,92,370,7,4.02173913,13.14285714,0.9648
HOLT,Secretary Clinton?,79104,79129,0,2,16,1,8,2,0
TRUMP,"Wait. The AFL-CIO the other day, behind the blue screen, I don't know who you were talking to, Secretary Clinton, but you were totally out of control. I said, there's a person with a temperament that's got a problem.",79130,79354,0,42,170,3,4.047619048,14,-0.5499
HOLT,Secretary Clinton?,79355,79380,0,2,16,1,8,2,0
CLINTON,"Whew, OK.    Let's talk about two important issues that were briefly mentioned by Donald, first, NATO. You know, NATO as a military alliance has something called Article 5, and basically it says this: An attack on one is an attack on all. And you know the only time it's ever been invoked? After 9/11, when the 28 nations of NATO said that they would go to Afghanistan with us to fight terrorism, something that they still are doing by our side.  With respect to Iran, when I became secretary of state, Iran was weeks away from having enough nuclear material to form a bomb. They had mastered the nuclear fuel cycle under the Bush administration. They had built covert facilities. They had stocked them with centrifuges that were whirling away.  And we had sanctioned them. I voted for every sanction against Iran when I was in the Senate, but it wasn't enough. So I spent a year-and-a-half putting together a coalition that included Russia and China to impose the toughest sanctions on Iran.  And we did drive them to the negotiating table. And my successor, John Kerry, and President Obama got a deal that put a lid on Iran's nuclear program without firing a single shot. That's diplomacy. That's coalition-building. That's working with other nations.  The other day, I saw Donald saying that there were some Iranian sailors on a ship in the waters off of Iran, and they were taunting American sailors who were on a nearby ship. He said, you know, if they taunted our sailors, I'd blow them out of the water and start another war. That's not good judgment.",79381,80959,0,282,1242,19,4.404255319,14.84210526,-0.9215
TRUMP,That would not start a war.,80960,80995,0,6,21,1,3.5,6,0.4847
CLINTON,"That is not the right temperament to be commander-in- chief, to be taunted. And the worst part...",80996,81103,1,17,76,2,4.470588235,8.5,-0.6249
TRUMP,"No, they were taunting us.",81104,81138,0,5,20,1,4,5,-0.296
CLINTON,"... of what we heard Donald say has been about nuclear weapons. He has said repeatedly that he didn't care if other nations got nuclear weapons, Japan, South Korea, even Saudi Arabia. It has been the policy of the United States, Democrats and Republicans, to do everything we could to reduce the proliferation of nuclear weapons. He even said, well, you know, if there were nuclear war in East Asia, well, you know, that's fine...",81139,81579,1,76,336,4,4.421052632,19,-0.8492
TRUMP,Wrong.,81580,81594,0,1,5,1,5,1,-0.4767
CLINTON,"... have a good time, folks.",81595,81633,0,5,18,1,3.6,5,0.4404
TRUMP,It's lies.,81634,81652,0,3,8,1,2.666666667,3,-0.4215
CLINTON,"And, in fact, his cavalier attitude about nuclear weapons is so deeply troubling. That is the number-one threat we face in the world. And it becomes particularly threatening if terrorists ever get their hands on any nuclear material. So a man who can be provoked by a tweet should not have his fingers anywhere near the nuclear codes, as far as I think anyone with any sense about this should be concerned.",81653,82069,0,72,328,4,4.555555556,18,-0.9663
TRUMP,"That line's getting a little bit old, I must say. I would like to...",82070,82146,1,15,50,2,3.333333333,7.5,0.3612
CLINTON,"It's a good one, though. It well describes the problem.  ",82147,82224,0,11,43,2,3.909090909,5.5,0.3182
TRUMP,"It's not an accurate one at all. It's not an accurate one. So I just want to give a lot of things -- and just to respond. I agree with her on one thing. The single greatest problem the world has is nuclear armament, nuclear weapons, not global warming, like you think and your -- your president thinks.  Nuclear is the single greatest threat. Just to go down the list, we defend Japan, we defend Germany, we defend South Korea, we defend Saudi Arabia, we defend countries. They do not pay us. But they should be paying us, because we are providing tremendous service and we're losing a fortune. That's why we're losing -- we're losing -- we lose on everything. I say, who makes these -- we lose on everything. All I said, that it's very possible that if they don't pay a fair share, because this isn't 40 years ago where we could do what we're doing. We can't defend Japan, a behemoth, selling us cars by the million...",82225,83152,1,177,709,13,4.005649718,13.61538462,-0.9106
HOLT,We need to move on.,83153,83179,0,5,14,1,2.8,5,0
TRUMP,"Well, wait, but it's very important. All I said was, they may have to defend themselves or they have to help us out. We're a country that owes $20 trillion. They have to help us out.",83180,83370,0,38,139,4,3.657894737,9.5,0.8831
HOLT,Our last...,83371,83389,1,2,7,1,3.5,2,0
TRUMP,"As far as the nuclear is concerned, I agree. It is the single greatest threat that this country has.",83390,83498,0,19,79,2,4.157894737,9.5,0.5106
HOLT,"Which leads to my next question, as we enter our last segment here (inaudible) the subject of securing America. On nuclear weapons, President Obama reportedly considered changing the nation's longstanding policy on first use. Do you support the current policy? Mr. Trump, you have two minutes on that.",83499,83807,0,49,245,4,5,12.25,0.2732
TRUMP,"Well, I have to say that, you know, for what Secretary Clinton was saying about nuclear with Russia, she's very cavalier in the way she talks about various countries. But Russia has been expanding their -- they have a much newer capability than we do. We have not been updating from the new standpoint.  I looked the other night. I was seeing B-52s, they're old enough that your father, your grandfather could be flying them. We are not -- we are not keeping up with other countries. I would like everybody to end it, just get rid of it. But I would certainly not do first strike.  I think that once the nuclear alternative happens, it's over. At the same time, we have to be prepared. I can't take anything off the table. Because you look at some of these countries, you look at North Korea, we're doing nothing there. China should solve that problem for us. China should go into North Korea. China is totally powerful as it relates to North Korea.  And by the way, another one powerful is the worst deal I think I've ever seen negotiated that you started is the Iran deal. Iran is one of their biggest trading partners. Iran has power over North Korea.  And when they made that horrible deal with Iran, they should have included the fact that they do something with respect to North Korea. And they should have done something with respect to Yemen and all these other places.  And when asked to Secretary Kerry, why didn't you do that? Why didn't you add other things into the deal? One of the great giveaways of all time, of all time, including $400 million in cash. Nobody's ever seen that before. That turned out to be wrong. It was actually $1.7 billion in cash, obviously, I guess for the hostages. It certainly looks that way.  So you say to yourself, why didn't they make the right deal? This is one of the worst deals ever made by any country in history. The deal with Iran will lead to nuclear problems. All they have to do is sit back 10 years, and they don't have to do much.",83808,85804,0,376,1559,31,4.146276596,12.12903226,0.8072
HOLT,Your two minutes is expired.,85805,85840,0,5,23,1,4.6,5,0
TRUMP,"And they're going to end up getting nuclear. I met with Bibi Netanyahu the other day. Believe me, he's not a happy camper.",85841,85971,0,25,96,3,3.84,8.333333333,-0.4585
HOLT,"All right. Mrs. Clinton, Secretary Clinton, you have two minutes.",85972,86044,0,10,52,2,5.2,5,0
CLINTON,"Well, let me -- let me start by saying, words matter. Words matter when you run for president. And they really matter when you are president. And I want to reassure our allies in Japan and South Korea and elsewhere that we have mutual defense treaties and we will honor them.  It is essential that America's word be good. And so I know that this campaign has caused some questioning and worries on the part of many leaders across the globe. I've talked with a number of them. But I want to -- on behalf of myself, and I think on behalf of a majority of the American people, say that, you know, our word is good.  It's also important that we look at the entire global situation. There's no doubt that we have other problems with Iran. But personally, I'd rather deal with the other problems having put that lid on their nuclear program than still to be facing that.  And Donald never tells you what he would do. Would he have started a war? Would he have bombed Iran? If he's going to criticize a deal that has been very successful in giving us access to Iranian facilities that we never had before, then he should tell us what his alternative would be. But it's like his plan to defeat ISIS. He says it's a secret plan, but the only secret is that he has no plan.  So we need to be more precise in how we talk about these issues. People around the word follow our presidential campaigns so closely, trying to get hints about what we will do. Can they rely on us? Are we going to lead the world with strength and in accordance with our values? That's what I intend to do. I intend to be a leader of our country that people can count on, both here at home and around the world, to make decisions that will further peace and prosperity, but also stand up to bullies, whether they're abroad or at home.  We cannot let those who would try to destabilize the world to interfere with American interests and security...",86045,87966,1,368,1504,24,4.086956522,15.33333333,0.9476
HOLT,Your two minutes is...,87967,87996,1,4,16,1,4,4,0
CLINTON,... to be given any opportunities at all.,87997,88048,0,7,30,1,4.285714286,7,0.3818
HOLT,... is expired.,88049,88071,0,2,9,1,4.5,2,0
TRUMP,"Lester, one thing I'd like to say.",88072,88114,0,8,26,1,3.25,8,0.3612
HOLT,Very quickly. Twenty seconds.,88115,88151,0,4,24,2,6,2,0
TRUMP,"I will go very quickly. But I will tell you that Hillary will tell you to go to her website and read all about how to defeat ISIS, which she could have defeated by never having it, you know, get going in the first place. Right now, it's getting tougher and tougher to defeat them, because they're in more and more places, more and more states, more and more nations.",88152,88526,0,72,287,3,3.986111111,24,-0.7717
HOLT,Mr. Trump...,88527,88546,1,2,8,1,4,2,0
TRUMP,"And it's a big problem. And as far as Japan is concerned, I want to help all of our allies, but we are losing billions and billions of dollars. We cannot be the policemen of the world. We cannot protect countries all over the world...",88547,88789,1,48,182,4,3.791666667,12,-0.7207
HOLT,We have just...,88790,88812,1,3,10,1,3.333333333,3,0
TRUMP,... where they're not paying us what we need.,88813,88866,0,9,33,1,3.666666667,9,0
HOLT,We have just a few final questions...,88867,88911,1,7,28,1,4,7,0
TRUMP,"And she doesn't say that, because she's got no business ability. We need heart. We need a lot of things. But you have to have some basic ability. And sadly, she doesn't have that. All of the things that she's talking about could have been taken care of during the last 10 years, let's say, while she had great power. But they weren't taken care of. And if she ever wins this race, they won't be taken care of.",88912,89329,0,86,318,8,3.697674419,10.75,0.9517
HOLT,"Mr. Trump, this year Secretary Clinton became the first woman nominated for president by a major party. Earlier this month, you said she doesn't have, quote, ""a presidential look."" She's standing here right now. What did you mean by that?",89330,89575,0,42,189,4,4.5,10.5,0.4019
TRUMP,"She doesn't have the look. She doesn't have the stamina. I said she doesn't have the stamina. And I don't believe she does have the stamina. To be president of this country, you need tremendous stamina.",89576,89786,0,40,161,5,4.025,8,-0.6759
HOLT,"The quote was, ""I just don't think she has the presidential look.""",89787,89860,0,13,51,1,3.923076923,13,0
TRUMP,"You have -- wait a minute. Wait a minute, Lester. You asked me a question. Did you ask me a question?  You have to be able to negotiate our trade deals. You have to be able to negotiate, that's right, with Japan, with Saudi Arabia. I mean, can you imagine, we're defending Saudi Arabia? And with all of the money they have, we're defending them, and they're not paying? All you have to do is speak to them. Wait. You have so many different things you have to be able to do, and I don't believe that Hillary has the stamina.",89861,90392,0,105,400,11,3.80952381,9.545454545,0.4098
HOLT,Let's let her respond.,90393,90421,0,5,18,1,3.6,5,0
CLINTON,"Well, as soon as he travels to 112 countries and negotiates a peace deal, a cease-fire, a release of dissidents, an opening of new opportunities in nations around the world, or even spends 11 hours testifying in front of a congressional committee, he can talk to me about stamina.  ",90422,90724,0,49,225,1,4.591836735,49,0.8555
TRUMP,"The world -- let me tell you. Let me tell you. Hillary has experience, but it's bad experience. We have made so many bad deals during the last -- so she's got experience, that I agree.    But it's bad, bad experience. Whether it's the Iran deal that you're so in love with, where we gave them $150 billion back, whether it's the Iran deal, whether it's anything you can -- name -- you almost can't name a good deal. I agree. She's got experience, but it's bad experience. And this country can't afford to have another four years of that kind of experience.",90725,91299,0,110,426,9,3.872727273,12.22222222,-0.9408
HOLT,We are at -- we are at the final question.  ,91300,91361,0,9,30,1,3.333333333,9,0
CLINTON,"Well, one thing. One thing, Lester.",91362,91407,0,6,26,2,4.333333333,3,0.2732
HOLT,"Very quickly, because we're at the final question now.",91408,91469,0,10,44,1,4.4,10,0
CLINTON,"You know, he tried to switch from looks to stamina. But this is a man who has called women pigs, slobs and dogs, and someone who has said pregnancy is an inconvenience to employers, who has said...",91470,91677,1,37,153,2,4.135135135,18.5,-0.0772
TRUMP,I never said that.,91678,91704,0,4,14,1,3.5,4,0
CLINTON,.... women don't deserve equal pay unless they do as good a job as men.,91705,91786,0,15,52,2,3.466666667,7.5,0.4932
TRUMP,I didn't say that.,91787,91813,0,5,14,1,2.8,5,0
CLINTON,"And one of the worst things he said was about a woman in a beauty contest. He loves beauty contests, supporting them and hanging around them. And he called this woman ""Miss Piggy."" Then he called her ""Miss Housekeeping,"" because she was Latina. Donald, she has a name.",91814,92092,0,48,209,5,4.354166667,9.6,0.836
TRUMP,Where did you find this? Where did you find this?,92093,92150,0,10,38,2,3.8,5,0
CLINTON,Her name is Alicia Machado.,92151,92188,0,5,22,1,4.4,5,0
TRUMP,Where did you find this?,92189,92221,0,5,19,1,3.8,5,0
CLINTON,"And she has become a U.S. citizen, and you can bet...",92222,92285,1,11,39,1,3.545454545,11,0
TRUMP,"Oh, really?",92286,92304,0,2,8,1,4,2,0
CLINTON,... she's going to vote this November.,92305,92353,0,7,28,1,4,7,0
TRUMP,"OK, good. Let me just tell you...  ",92354,92407,1,7,22,2,3.142857143,3.5,0.7034
HOLT,"Mr. Trump, could we just take 10 seconds and then we ask the final question...",92408,92493,1,15,60,1,4,15,0
TRUMP,"You know, Hillary is hitting me with tremendous commercials. Some of it's said in entertainment. Some of it's said -- somebody who's been very vicious to me, Rosie O'Donnell, I said very tough things to her, and I think everybody would agree that she deserves it and nobody feels sorry for her.  But you want to know the truth? I was going to say something...",92494,92861,1,67,281,5,4.194029851,13.4,0.4614
HOLT,Please very quickly.,92862,92889,0,3,17,1,5.666666667,3,0.3182
TRUMP,"... extremely rough to Hillary, to her family, and I said to myself, ""I can't do it. I just can't do it. It's inappropriate. It's not nice."" But she spent hundreds of millions of dollars on negative ads on me, many of which are absolutely untrue. They're untrue. And they're misrepresentations.  And I will tell you this, Lester: It's not nice. And I don't deserve that.  But it's certainly not a nice thing that she's done. It's hundreds of millions of ads. And the only gratifying thing is, I saw the polls come in today, and with all of that money...",92890,93451,1,111,424,12,3.81981982,9.25,-0.3948
HOLT,We have to move on to the final question.,93452,93500,0,9,32,1,3.555555556,9,0
TRUMP,"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing.  ",93501,93615,0,17,72,1,4.235294118,17,0.5267
HOLT,"One of you will not win this election. So my final question to you tonight, are you willing to accept the outcome as the will of the voters? Secretary Clinton?",93616,93782,0,30,126,3,4.2,10,-0.21
CLINTON,"Well, I support our democracy. And sometimes you win, sometimes you lose. But I certainly will support the outcome of this election.  And I know Donald's trying very hard to plant doubts about it, but I hope the people out there understand: This election's really up to you. It's not about us so much as it is about you and your families and the kind of country and future you want. So I sure hope you will get out and vote as though your future depended on it, because I think it does.",93783,94279,0,96,382,6,3.979166667,16,0.9441
HOLT,"Mr. Trump, very quickly, same question. Will you accept the outcome as the will of the voters?",94280,94380,0,17,74,2,4.352941176,8.5,0.3818
TRUMP,"I want to make America great again. We are a nation that is seriously troubled. We're losing our jobs. People are pouring into our country.  The other day, we were deporting 800 people. And perhaps they passed the wrong button, they pressed the wrong button, or perhaps worse than that, it was corruption, but these people that we were going to deport for good reason ended up becoming citizens. Ended up becoming citizens. And it was 800. And now it turns out it might be 1,800, and they don't even know.",94381,94894,0,93,399,9,4.290322581,10.33333333,-0.1901
HOLT,Will you accept the outcome of the election?,94895,94946,0,8,36,1,4.5,8,0.3818
TRUMP,"Look, here's the story. I want to make America great again. I'm going to be able to do it. I don't believe Hillary will. The answer is, if she wins, I will absolutely support her.  ",94947,95146,0,38,137,5,3.605263158,7.6,0.902
HOLT,"All right. Well, that is going to do it for us. That concludes our debate for this evening, a spirit one. We covered a lot of ground, not everything as I suspected we would.  The next presidential debates are scheduled for October 9th at Washington University in St. Louis and October 19th at the University of Nevada Las Vegas. The conversation will continue.  A reminder. The vice presidential debate is scheduled for October 4th at Longwood University in Farmville, Virginia. My thanks to Hillary Clinton and to Donald Trump and to Hofstra University for hosting us tonight. Good night, everyone",95147,95752,0,100,483,9,4.83,11.11111111,0.8506
