speaker,speechText,startInd,endInd,interrupted,numWords,numChars,numSents,avgWordLen,avgSentLen,sentiment
RADDATZ,There are sometimes reasons the military does that. Psychological warfare.,66353,66436,0,10,63,2,6.3,5.0,-0.296
TRUMP,I can't think of any. I can't think of any. And I'm pretty good at it.,66437,66514,0,19,52,3,2.736842105263158,6.333333333333333,0.7269
RADDATZ,It might be to help get civilians out.,66515,66562,0,8,30,1,3.75,8.0,0.4019
TRUMP,"And we have General Flynn. And we have--look, I have 200 generals and admirals who endorsed me. I have 21 Congressional Medal of Honor recipients who endorsed me. We talk about it all the time. They understand, why can't they do something secretively, where they go in and they knock out the leadership? How--why would these people stay there? I've been reading now...",66563,66938,1,67,290,7,4.3283582089552235,9.571428571428571,0.9034
RADDATZ,Tell me what your strategy is.,66939,66978,0,6,24,1,4.0,6.0,0.0
TRUMP,"... for weeks--I've been reading now for weeks about Mosul, that it's the harbor of where--you know, between Raqqa and Mosul, this is where they think the ISIS leaders are. Why would they be saying--they're not staying there anymore. They're gone. Because everybody's talking about how Iraq, which is us with our leadership, goes in to fight Mosul. Now, with these 200 admirals and generals, they can't believe it. All I say is this. General George Patton, General Douglas MacArthur are spinning in their grave at the stupidity of what we're doing in the Middle East.",66979,67553,0,105,448,7,4.266666666666667,15.0,-0.6808
RADDATZ,"I'm going to go to Secretary Clinton. Secretary Clinton, you want Assad to go. You advocated arming rebels, but it looks like that may be too late for Aleppo. You talk about diplomatic efforts. Those have failed. Cease-fires have failed. Would you introduce the threat of U.S. military force beyond a no-fly zone against the Assad regime to back up diplomacy?",67554,67922,0,62,290,7,4.67741935483871,8.857142857142858,-0.91
CLINTON,"I would not use American ground forces in Syria. I think that would be a very serious mistake. I don't think American troops should be holding territory, which is what they would have to do as an occupying force. I don't think that is a smart strategy. I do think the use of special forces, which we're using, the use of enablers and trainers in Iraq, which has had some positive effects, are very much in our interests, and so I do support what is happening, but let me just...",67923,68410,1,93,375,5,4.032258064516129,18.6,0.6546
RADDATZ,But what would you do differently than President Obama is doing?,68411,68484,0,11,53,1,4.818181818181818,11.0,0.0
CLINTON,"Well, Martha, I hope that by the time I--if I'm fortunate...",68485,68554,1,13,43,1,3.3076923076923075,13.0,0.6124
TRUMP,Everything.,68555,68573,0,1,10,1,10.0,1.0,0.0
CLINTON,"I hope by the time I am president that we will have pushed ISIS out of Iraq. I do think that there is a good chance that we can take Mosul. And, you know, Donald says he knows more about ISIS than the generals. No, he doesn't. There are a lot of very important planning going on, and some of it is to signal to the Sunnis in the area, as well as Kurdish Peshmerga fighters, that we all need to be in this. And that takes a lot of planning and preparation. I would go after Baghdadi. I would specifically target Baghdadi, because I think our targeting of Al Qaida leaders--and I was involved in a lot of those operations, highly classified ones--made a difference. So I think that could help. I would also consider arming the Kurds. The Kurds have been our best partners in Syria, as well as Iraq. And I know there's a lot of concern about that in some circles, but I think they should have the equipment they need so that Kurdish and Arab fighters on the ground are the principal way that we take Raqqa after pushing ISIS out of Iraq.",68574,69617,0,202,811,12,4.014851485148514,16.833333333333332,0.8175
RADDATZ,Thank you very much. We're going to move on...,69618,69673,1,10,34,2,3.4,5.0,0.3612
TRUMP,"You know what's funny? She went over a minute over, and you don't stop her. When I go one second over, it's like a big deal.",69674,69805,0,29,94,3,3.2413793103448274,9.666666666666666,0.7421
RADDATZ,You had many answers.,69806,69836,0,4,17,1,4.25,4.0,0.0
TRUMP,It's really--it's really very interesting.,69837,69886,0,8,35,1,4.375,8.0,0.5059
COOPER,We've got a question over here from James Carter. Mr. Carter?,69887,69956,0,12,49,2,4.083333333333333,6.0,0.0
QUESTION,"My question is, do you believe you can be a devoted president to all the people in the United States?",69957,70068,0,20,80,1,4.0,20.0,0.6705
COOPER,That question begins for Mr. Trump.,70069,70112,0,6,29,1,4.833333333333333,6.0,0.0
TRUMP,"Absolutely. I mean, she calls our people deplorable, a large group, and irredeemable. I will be a president for all of our people. And I'll be a president that will turn our inner cities around and will give strength to people and will give economics to people and will bring jobs back. Because NAFTA, signed by her husband, is perhaps the greatest disaster trade deal in the history of the world. Not in this country. It stripped us of manufacturing jobs. We lost our jobs. We lost our money. We lost our plants. It is a disaster. And now she wants to sign TPP, even though she says now she's for it. She called it the gold standard. And by the way, at the last debate, she lied, because it turned out that she did say the gold standard and she said she didn't say it. They actually said that she lied. OK? And she lied. But she's lied about a lot of things.",70113,70979,0,168,669,18,3.982142857142857,9.333333333333334,-0.9212
TRUMP,"I would be a president for all of the people, African- Americans, the inner cities. Devastating what's happening to our inner cities. She's been talking about it for years. As usual, she talks about it, nothing happens. She doesn't get it done. Same with the Latino Americans, the Hispanic Americans. The same exact thing. They talk, they don't get it done. You go into the inner cities and--you see it's 45 percent poverty. African- Americans now 45 percent poverty in the inner cities. The education is a disaster. Jobs are essentially nonexistent. I mean, it's--you know, and I've been saying at big speeches where I have 20,000 and 30,000 people, what do you have to lose? It can't get any worse. And she's been talking about the inner cities for 25 years. Nothing's going to ever happen. Let me tell you, if she's president of the United States, nothing's going to happen. It's just going to be talk. And all of her friends, the taxes we were talking about, and I would just get it by osmosis. She's not doing any me favors. But by doing all the others' favors, she's doing me favors.",70980,72076,0,211,856,21,4.056872037914692,10.047619047619047,-0.7388
COOPER,"Mr. Trump, thank you.",72077,72106,0,4,16,1,4.0,4.0,0.3612
TRUMP,"But I will tell you, she's all talk. It doesn't get done. All you have to do is take a look at her Senate run. Take a look at upstate New York.",72107,72257,0,34,107,4,3.1470588235294117,8.5,0.0
COOPER,"Your two minutes is up. Secretary Clinton, two minutes?",72258,72321,0,9,44,2,4.888888888888889,4.5,0.0
TRUMP,It turned out to be a disaster.,72322,72360,0,7,24,1,3.4285714285714284,7.0,-0.6249
COOPER,"You have two minutes, Secretary Clinton.",72361,72409,0,6,33,1,5.5,6.0,0.0
CLINTON,"Well, 67 percent of the people voted to re-elect me when I ran for my second term, and I was very proud and very humbled by that. Mr. Carter, I have tried my entire life to do what I can to support children and families. You know, right out of law school, I went to work for the Children's Defense Fund. And Donald talks a lot about, you know, the 30 years I've been in public service. I'm proud of that. You know, I started off as a young lawyer working against discrimination against African-American children in schools and in the criminal justice system. I worked to make sure that kids with disabilities could get a public education, something that I care very much about. I have worked with Latinos--one of my first jobs in politics was down in south Texas registering Latino citizens to be able to vote. So I have a deep devotion, to use your absolutely correct word, to making sure that an every American feels like he or she has a place in our country. And I think when you look at the letters that I get, a lot of people are worried that maybe they wouldn't have a place in Donald Trump's America. They write me, and one woman wrote me about her son, Felix. She adopted him from Ethiopia when he was a toddler. He's 10 years old now. This is the only one country he's ever known. And he listens to Donald on TV and he said to his mother one day, will he send me back to Ethiopia if he gets elected? You know, children listen to what is being said. To go back to the very, very first question. And there's a lot of fear--in fact, teachers and parents are calling it the Trump effect. Bullying is up. A lot of people are feeling, you know, uneasy. A lot of kids are expressing their concerns. So, first and foremost, I will do everything I can to reach out to everybody.",72410,74197,0,349,1392,22,3.988538681948424,15.863636363636363,0.9481
COOPER,"Your time, Secretary Clinton.",74198,74235,0,4,24,1,6.0,4.0,0.0
CLINTON,"Democrats, Republicans, independents, people across our country. If you don't vote for me, I still want to be your president.",74236,74370,0,21,100,2,4.761904761904762,10.5,0.0772
COOPER,Your two minutes is up.,74371,74402,0,5,18,1,3.6,5.0,0.0
CLINTON,I want to be the best president I can be for every American.,74403,74472,0,13,47,1,3.6153846153846154,13.0,0.6705
COOPER,"Secretary Clinton, your two minutes is up. I want to follow up on something that Donald Trump actually said to you, a comment you made last month. You said that half of Donald Trump's supporters are, quote, ""deplorables, racist, sexist, homophobic, xenophobic, Islamophobic."" You later said you regretted saying half. You didn't express regret for using the term ""deplorables."" To Mr. Carter's question, how can you unite a country if you've written off tens of millions of Americans?",74473,74965,0,82,387,6,4.719512195121951,13.666666666666666,-0.2658
CLINTON,"Well, within hours I said that I was sorry about the way I talked about that, because my argument is not with his supporters. It's with him and with the hateful and divisive campaign that he has run, and the inciting of violence at his rallies, and the very brutal kinds of comments about not just women, but all Americans, all kinds of Americans. And what he has said about African-Americans and Latinos, about Muslims, about POWs, about immigrants, about people with disabilities, he's never apologized for. And so I do think that a lot of the tone and tenor that he has said--I'm proud of the campaign that Bernie Sanders and I ran. We ran a campaign based on issues, not insults. And he is supporting me 100 percent.",74966,75695,0,134,571,6,4.2611940298507465,22.333333333333332,0.2859
COOPER,Thank you.,75696,75714,0,2,8,1,4.0,2.0,0.3612
CLINTON,"Because we talked about what we wanted to do. We might have had some differences, and we had a lot of debates...",75715,75836,1,22,86,2,3.909090909090909,11.0,0.0
COOPER,"Thank you, Secretary.",75837,75866,0,3,17,1,5.666666666666667,3.0,0.3612
TRUMP,... but we believed that we could make the country better. And I was proud of that.,75867,75957,0,16,62,2,3.875,8.0,0.8402
COOPER,I want to give you a minute to respond.,75958,76005,0,9,30,1,3.3333333333333335,9.0,0.0772
TRUMP,"We have a divided nation. We have a very divided nation. You look at Charlotte. You look at Baltimore. You look at the violence that's taking place in the inner cities, Chicago, you take a look at Washington, D.C. We have an increase in murder within our cities, the biggest in 45 years. We have a divided nation, because people like her--and believe me, she has tremendous hate in her heart. And when she said deplorables, she meant it. And when she said irredeemable, they're irredeemable, you didn't mention that, but when she said they're irredeemable, to me that might have been even worse.",76006,76608,0,109,471,8,4.321100917431193,13.625,-0.8591
COOPER,She said some of them are irredeemable.,76609,76656,0,7,32,1,4.571428571428571,7.0,0.0
TRUMP,"She's got tremendous--she's got tremendous hatred. And this country cannot take another four years of Barack Obama, and that's what you're getting with her.",76657,76820,0,30,128,2,4.266666666666667,15.0,-0.6369
COOPER,"Mr. Trump, let me follow up with you. In 2008, you wrote in one of your books that the most important characteristic of a good leader is discipline. You said, if a leader doesn't have it, quote, ""he or she won't be one for very long."" In the days after the first debate, you sent out a series of tweets from 3 a.m. to 5 a.m., including one that told people to check out a sex tape. Is that the discipline of a good leader?",76821,77251,0,87,324,5,3.7241379310344827,17.4,0.7841
TRUMP,"No, there wasn't check out a sex tape. It was just take a look at the person that she built up to be this wonderful Girl Scout who was no Girl Scout.",77252,77408,0,33,115,2,3.484848484848485,16.5,0.2441
COOPER,You mentioned sex tape.,77409,77440,0,4,19,1,4.75,4.0,0.0
TRUMP,"By the way, just so you understand, when she said 3 o'clock in the morning, take a look at Benghazi. She said who is going to answer the call at 3 o'clock in the morning? Guess what? She didn't answer it, because when Ambassador Stevens...",77441,77687,1,46,185,4,4.021739130434782,11.5,0.0
COOPER,"The question is, is that the discipline of a good leader?",77688,77753,0,11,45,1,4.090909090909091,11.0,0.4404
TRUMP,"... 600--wait a minute, Anderson, 600 times. Well, she said she was awake at 3 o'clock in the morning, and she also sent a tweet out at 3 o'clock in the morning, but I won't even mention that. But she said she'll be awake. Who's going--the famous thing, we're going to answer our call at 3 o'clock in the morning. Guess what happened? Ambassador Stevens--Ambassador Stevens sent 600 requests for help. And the only one she talked to was Sidney Blumenthal, who's her friend and not a good guy, by the way. So, you know, she shouldn't be talking about that. Now, tweeting happens to be a modern day form of communication. I mean, you can like it or not like it. I have, between Facebook and Twitter, I have almost 25 million people. It's a very effective way of communication. So you can put it down, but it is a very effective form of communication. I'm not un-proud of it, to be honest with you.",77754,78656,0,176,691,14,3.9261363636363638,12.571428571428571,0.9807
COOPER,"Secretary Clinton, does Mr. Trump have the discipline to be a good leader?",78657,78739,0,13,60,1,4.615384615384615,13.0,0.4404
CLINTON,No.,78740,78752,0,1,2,1,2.0,1.0,-0.296
TRUMP,I'm shocked to hear that. ,78753,78796,0,6,20,1,3.3333333333333335,6.0,-0.3182
CLINTON,"Well, it's not only my opinion. It's the opinion of many others, national security experts, Republicans, former Republican members of Congress. But it's in part because those of us who have had the great privilege of seeing this job up close and know how difficult it is, and it's not just because I watched my husband take a $300 billion deficit and turn it into a $200 billion surplus, and 23 million new jobs were created, and incomes went up for everybody. Everybody. African-American incomes went up 33 percent. And it's not just because I worked with George W. Bush after 9/11, and I was very proud that when I told him what the city needed, what we needed to recover, he said you've got it, and he never wavered. He stuck with me. And I have worked and I admire President Obama. He inherited the worst financial crisis since the Great Depression. That was a terrible time for our country.",78797,79701,0,167,712,10,4.263473053892215,16.7,0.4995
COOPER,We have to move along.,79702,79732,0,5,17,1,3.4,5.0,0.0
CLINTON,Nine million people lost their jobs.,79733,79778,0,6,30,1,5.0,6.0,-0.3182
RADDATZ,"Secretary Clinton, we have to...",79779,79820,1,5,24,1,4.8,5.0,0.0
CLINTON,Five million homes were lost.,79821,79859,0,5,24,1,4.8,5.0,-0.3182
RADDATZ,"Secretary Clinton, we're moving.",79860,79901,0,5,27,1,5.4,5.0,0.0
CLINTON,And $13 trillion in family wealth was wiped out. We are back on the right track. He would send us back into recession with his tax plans that benefit the wealthiest of Americans.,79902,80089,0,33,142,3,4.303030303030303,11.0,0.765
RADDATZ,"Secretary Clinton, we are moving to an audience question. We're almost out of time. We have another...",80090,80201,1,18,80,3,4.444444444444445,6.0,0.0
TRUMP,We have the slowest growth since 1929.,80202,80247,0,7,31,1,4.428571428571429,7.0,0.3818
RADDATZ,We're moving to an audience question.,80248,80294,0,7,31,1,4.428571428571429,7.0,0.0
TRUMP,It is--our country has the slowest growth and jobs are a disaster.,80295,80368,0,13,52,1,4.0,13.0,-0.3612
RADDATZ,"Mr. Trump, Secretary Clinton, we want to get to the audience. Thank you very much both of you.  We have another audience question. Beth Miller has a question for both candidates.",80369,80566,0,31,141,4,4.548387096774194,7.75,0.4215
QUESTION,Good evening. Perhaps the most important aspect of this election is the Supreme Court justice. What would you prioritize as the most important aspect of selecting a Supreme Court justice?,80567,80764,0,30,155,3,5.166666666666667,10.0,0.9642
RADDATZ,"We begin with your two minutes, Secretary Clinton.",80765,80824,0,8,41,1,5.125,8.0,0.0
CLINTON,"Thank you. Well, you're right. This is one of the most important issues in this election. I want to appoint Supreme Court justices who understand the way the world really works, who have real-life experience, who have not just been in a big law firm and maybe clerked for a judge and then gotten on the bench, but, you know, maybe they tried some more cases, they actually understand what people are up against. Because I think the current court has gone in the wrong direction. And so I would want to see the Supreme Court reverse Citizens United and get dark, unaccountable money out of our politics. Donald doesn't agree with that. I would like the Supreme Court to understand that voting rights are still a big problem in many parts of our country, that we don't always do everything we can to make it possible for people of color and older people and young people to be able to exercise their franchise. I want a Supreme Court that will stick with Roe v. Wade and a woman's right to choose, and I want a Supreme Court that will stick with marriage equality. Now, Donald has put forth the names of some people that he would consider. And among the ones that he has suggested are people who would reverse Roe v. Wade and reverse marriage equality. I think that would be a terrible mistake and would take us backwards. I want a Supreme Court that doesn't always side with corporate interests. I want a Supreme Court that understands because you're wealthy and you can give more money to something doesn't mean you have any more rights or should have any more rights than anybody else. So I have very clear views about what I want to see to kind of change the balance on the Supreme Court. And I regret deeply that the Senate has not done its job and they have not permitted a vote on the person that President Obama, a highly qualified person, they've not given him a vote to be able to be have the full complement of nine Supreme Court justices. I think that was a dereliction of duty. I hope that they will see their way to doing it, but if I am so fortunate enough as to be president, I will immediately move to make sure that we fill that, we have nine justices that get to work on behalf of our people.",80825,83043,0,420,1764,18,4.2,23.333333333333332,0.9957
RADDATZ,"Thank you, Secretary Clinton. Thank you. You're out of time. Mr. Trump?",83044,83124,0,13,55,4,4.230769230769231,3.25,0.6124
TRUMP,"Justice Scalia, great judge, died recently. And we have a vacancy. I am looking to appoint judges very much in the mold of Justice Scalia. I'm looking for judges--and I've actually picked 20 of them so that people would see, highly respected, highly thought of, and actually very beautifully reviewed by just about everybody. But people that will respect the Constitution of the United States. And I think that this is so important. Also, the Second Amendment, which is totally under siege by people like Hillary Clinton. They'll respect the Second Amendment and what it stands for, what it represents. So important to me. Now, Hillary mentioned something about contributions just so you understand. So I will have in my race more than $100 million put in--of my money, meaning I'm not taking all of this big money from all of these different corporations like she's doing. What I ask is this. So I'm putting in more than--by the time it's finished, I'll have more than $100 million invested. Pretty much self-funding money. We're raising money for the Republican Party, and we're doing tremendously on the small donations, $61 average or so. I ask Hillary, why doesn't--she made $250 million by being in office. She used the power of her office to make a lot of money. Why isn't she funding, not for $100 million, but why don't you put $10 million or $20 million or $25 million or $30 million into your own campaign? It's $30 million less for special interests that will tell you exactly what to do and it would really, I think, be a nice sign to the American public. Why aren't you putting some money in? You have a lot of it. You've made a lot of it because of the fact that you've been in office. Made a lot of it while you were secretary of state, actually. So why aren't you putting money into your own campaign? I'm just curious.",83125,84968,0,350,1448,25,4.137142857142857,14.0,0.9848
CLINTON,Well... ,84969,84997,1,1,4,1,4.0,1.0,0.0
RADDATZ,Thank you very much. We're going to get on to one more question.,84998,85071,0,14,50,2,3.5714285714285716,7.0,0.3612
CLINTON,"The question was about the Supreme Court. And I just want to quickly say, I respect the Second Amendment. But I believe there should be comprehensive background checks, and we should close the gun show loophole, and close the online loophole.",85072,85323,0,41,196,3,4.780487804878049,13.666666666666666,0.765
COOPER,Thank you.,85324,85342,0,2,8,1,4.0,2.0,0.3612
RADDATZ,"We have--we have one more question, Mrs. Clinton.",85343,85401,0,9,38,1,4.222222222222222,9.0,0.0
CLINTON,We have to save as many lives as we possibly can.,85402,85460,0,11,38,1,3.4545454545454546,11.0,0.4939
COOPER,We have one more question from Ken Bone about energy policy. Ken?,85461,85534,0,12,52,2,4.333333333333333,6.0,0.2732
QUESTION,"What steps will your energy policy take to meet our energy needs, while at the same time remaining environmentally friendly and minimizing job loss for fossil power plant workers?",85535,85724,0,29,149,1,5.137931034482759,29.0,0.6249
COOPER,"Mr. Trump, two minutes?",85725,85756,0,4,18,1,4.5,4.0,0.0
TRUMP,"Absolutely. I think it's such a great question, because energy is under siege by the Obama administration. Under absolutely siege. The EPA, Environmental Protection Agency, is killing these energy companies. And foreign companies are now coming in buying our--buying so many of our different plants and then re-jiggering the plant so that they can take care of their oil. We are killing--absolutely killing our energy business in this country. Now, I'm all for alternative forms of energy, including wind, including solar, et cetera. But we need much more than wind and solar. And you look at our miners. Hillary Clinton wants to put all the miners out of business. There is a thing called clean coal. Coal will last for 1,000 years in this country. Now we have natural gas and so many other things because of technology. We have unbelievable--we have found over the last seven years, we have found tremendous wealth right under our feet. So good. Especially when you have $20 trillion in debt. I will bring our energy companies back. They'll be able to compete. They'll make money. They'll pay off our national debt. They'll pay off our tremendous budget deficits, which are tremendous. But we are putting our energy companies out of business. We have to bring back our workers. You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies. We have to guard our energy companies. We have to make it possible. The EPA is so restrictive that they are putting our energy companies out of business. And all you have to do is go to a great place like West Virginia or places like Ohio, which is phenomenal, or places like Pennsylvania and you see what they're doing to the people, miners and others in the energy business. It's a disgrace.",85757,87643,0,336,1507,29,4.4851190476190474,11.586206896551724,0.967
COOPER,Your time is up. Thank you.,87644,87679,0,6,20,2,3.3333333333333335,3.0,0.3612
TRUMP,It's an absolute disgrace.,87680,87713,0,5,22,1,4.4,5.0,-0.4939
COOPER,"Secretary Clinton, two minutes.",87714,87753,0,4,26,1,6.5,4.0,0.0
CLINTON,"And actually--well, that was very interesting. First of all, China is illegally dumping steel in the United States and Donald Trump is buying it to build his buildings, putting steelworkers and American steel plants out of business. That's something that I fought against as a senator and that I would have a trade prosecutor to make sure that we don't get taken advantage of by China on steel or anything else. You know, because it sounds like you're in the business or you're aware of people in the business--you know that we are now for the first time ever energy-independent. We are not dependent upon the Middle East. But the Middle East still controls a lot of the prices. So the price of oil has been way down. And that has had a damaging effect on a lot of the oil companies, right? We are, however, producing a lot of natural gas, which serves as a bridge to more renewable fuels. And I think that's an important transition. We've got to remain energy-independent. It gives us much more power and freedom than to be worried about what goes on in the Middle East. We have enough worries over there without having to worry about that. So I have a comprehensive energy policy, but it really does include fighting climate change, because I think that is a serious problem. And I support moving toward more clean, renewable energy as quickly as we can, because I think we can be the 21st century clean energy superpower and create millions of new jobs and businesses. But I also want to be sure that we don't leave people behind. That's why I'm the only candidate from the very beginning of this campaign who had a plan to help us revitalize coal country, because those coal miners and their fathers and their grandfathers, they dug that coal out. A lot of them lost their lives. They were injured, but they turned the lights on and they powered their factories. I don't want to walk away from them. So we've got to do something for them.",87754,89705,0,363,1553,21,4.2782369146005506,17.285714285714285,0.9619
COOPER,Secretary Clinton...,89706,89734,1,2,16,1,8.0,2.0,0.0
CLINTON,But the price of coal is down worldwide. So we have to look at this comprehensively.,89735,89828,0,16,67,2,4.1875,8.0,0.0
COOPER,Your time is up.,89829,89853,0,4,12,1,3.0,4.0,0.0
CLINTON,And that's exactly what I have proposed. I hope you will go to HillaryClinton.com and look at my entire policy.,89854,89974,0,21,90,2,4.285714285714286,10.5,0.4404
COOPER,Time is up. We have time for one more...,89975,90023,1,9,28,2,3.111111111111111,4.5,0.0
RADDATZ,We have...,90024,90043,1,2,6,1,3.0,2.0,0.0
COOPER,One more audience question.,90044,90079,0,4,23,1,5.75,4.0,0.0
RADDATZ,"We've sneaked in one more question, and it comes from Karl Becker.",90080,90155,0,13,53,1,4.076923076923077,13.0,0.0
QUESTION,"Good evening. My question to both of you is, regardless of the current rhetoric, would either of you name one positive thing that you respect in one another? ",90156,90334,0,28,126,2,4.5,14.0,0.8625
RADDATZ,"Mr. Trump, would you like to go first?",90335,90382,0,8,29,1,3.625,8.0,0.3612
CLINTON,"Well, I certainly will, because I think that's a very fair and important question. Look, I respect his children. His children are incredibly able and devoted, and I think that says a lot about Donald. I don't agree with nearly anything else he says or does, but I do respect that. And I think that is something that as a mother and a grandmother is very important to me. So I believe that this election has become in part so--so conflict-oriented, so intense because there's a lot at stake. This is not an ordinary time, and this is not an ordinary election. We are going to be choosing a president who will set policy for not just four or eight years, but because of some of the important decisions we have to make here at home and around the world, from the Supreme Court to energy and so much else, and so there is a lot at stake. It's one of the most consequential elections that we've had. And that's why I've tried to put forth specific policies and plans, trying to get it off of the personal and put it on to what it is I want to do as president. And that's why I hope people will check on that for themselves so that they can see that, yes, I've spent 30 years, actually maybe a little more, working to help kids and families. And I want to take all that experience to the White House and do that every single day.",90383,91715,0,264,1041,12,3.9431818181818183,22.0,0.9893
RADDATZ,Mr. Trump?,91716,91735,0,2,8,1,4.0,2.0,0.0
TRUMP,"Well, I consider her statement about my children to be a very nice compliment. I don't know if it was meant to be a compliment, but it is a great--I'm very proud of my children. And they've done a wonderful job, and they've been wonderful, wonderful kids. So I consider that a compliment. I will say this about Hillary. She doesn't quit. She doesn't give up. I respect that. I tell it like it is. She's a fighter. I disagree with much of what she's fighting for. I do disagree with her judgment in many cases. But she does fight hard, and she doesn't quit, and she doesn't give up. And I consider that to be a very good trait.",91736,92369,0,131,485,14,3.7022900763358777,9.357142857142858,0.976
RADDATZ,Thanks to both of you.,92370,92401,0,5,17,1,3.4,5.0,0.4404
COOPER,"We want to thank both the candidates. We want to thank the university here. This concludes the town hall meeting. Our thanks to the candidates, the commission, Washington University, and to everybody who watched.",92402,92622,0,34,172,4,5.0588235294117645,8.5,0.8176
RADDATZ,"Please tune in on October 19th for the final presidential debate that will take place at the University of Nevada, Las Vegas. Good night, everyone.",92623,92780,0,25,119,2,4.76,12.5,0.6369
