speaker,speechText,startInd,endInd,interrupted,numWords,numChars,numSents,avgWordLen,avgSentLen,sentiment
TRUMP,"You should have changed the law. But you won't change the law, because you take in so much money. I mean, I sat in my apartment today on a very beautiful hotel down the street known as Trump...",62922,63123,1,39,149,3,3.8205128205128207,13.0,0.6361
CLINTON,Made with Chinese steel.,63124,63158,0,4,20,1,5.0,4.0,0.0
TRUMP,"But I will tell you, I sat there...    ... I sat there watching ad after ad after ad, false ad. All paid for by your friends on Wall Street that gave so much money because they know you're going to protect them. And, frankly, you should have changed the laws.",63159,63436,0,50,194,3,3.88,16.666666666666668,0.6908
WALLACE,Mr. Trump...,63437,63459,1,2,8,1,4.0,2.0,0.0
TRUMP,"If you don't like what I did, you should have changed the laws.",63460,63531,0,14,49,1,3.5,14.0,-0.2755
WALLACE,"Mr. Trump, I want to ask you about one last question in this topic. You have been warning at rallies recently that this election is rigged and that Hillary Clinton is in the process of trying to steal it from you.  Your running mate, Governor Pence, pledged on Sunday that he and you -- his words -- ""will absolutely accept the result of this election."" Today your daughter, Ivanka, said the same thing. I want to ask you here on the stage tonight: Do you make the same commitment that you will absolutely -- sir, that you will absolutely accept the result of this election?",63532,64116,0,102,449,5,4.401960784313726,20.4,0.223
TRUMP,"I will look at it at the time. I'm not looking at anything now. I'll look at it at the time.  What I've seen -- what I've seen is so bad. First of all, the media is so dishonest and so corrupt, and the pile-on is so amazing. The New York Times actually wrote an article about it, but they don't even care. It's so dishonest. And they've poisoned the mind of the voters.  But unfortunately for them, I think the voters are seeing through it. I think they're going to see through it. We'll find out on November 8th. But I think they're going to see through it.",64117,64683,0,118,430,12,3.6440677966101696,9.833333333333334,-0.9688
WALLACE,"But, sir, there's...",64684,64714,1,4,13,1,3.25,4.0,0.0
TRUMP,"If you look -- excuse me, Chris -- if you look at your voter rolls, you will see millions of people that are registered to vote -- millions, this isn't coming from me -- this is coming from Pew Report and other places -- millions of people that are registered to vote that shouldn't be registered to vote.  So let me just give you one other thing. So I talk about the corrupt media. I talk about the millions of people -- tell you one other thing. She shouldn't be allowed to run. It's crooked -- she's -- she's guilty of a very, very serious crime. She should not be allowed to run.  And just in that respect, I say it's rigged, because she should never...",64715,65380,1,125,498,8,3.984,15.625,-0.7791
WALLACE,But...,65381,65397,1,1,3,1,3.0,1.0,0.0
TRUMP,"Chris, she should never have been allowed to run for the presidency based on what she did with e-mails and so many other things.",65398,65534,0,24,103,1,4.291666666666667,24.0,0.0
WALLACE,"But, sir, there is a tradition in this country -- in fact, one of the prides of this country -- is the peaceful transition of power and that no matter how hard-fought a campaign is, that at the end of the campaign that the loser concedes to the winner. Not saying that you're necessarily going to be the loser or the winner, but that the loser concedes to the winner and that the country comes together in part for the good of the country. Are you saying you're not prepared now to commit to that principle?",65535,66052,0,96,400,3,4.166666666666667,32.0,0.8021
TRUMP,What I'm saying is that I will tell you at the time. I'll keep you in suspense. OK?,66053,66144,0,20,63,3,3.15,6.666666666666667,0.4466
CLINTON,"Well, Chris, let me respond to that, because that's horrifying. You know, every time Donald thinks things are not going in his direction, he claims whatever it is, is rigged against him.  The FBI conducted a year-long investigation into my e-mails. They concluded there was no case; he said the FBI was rigged. He lost the Iowa caucus. He lost the Wisconsin primary. He said the Republican primary was rigged against him. Then Trump University gets sued for fraud and racketeering; he claims the court system and the federal judge is rigged against him. There was even a time when he didn't get an Emmy for his TV program three years in a row and he started tweeting that the Emmys were rigged against him.",66145,66861,0,127,564,9,4.440944881889764,14.11111111111111,-0.9709
TRUMP,Should have gotten it.  ,66862,66904,0,4,18,1,4.5,4.0,0.0
CLINTON,"This is -- this is a mindset. This is how Donald thinks. And it's funny, but it's also really troubling.",66905,67019,0,21,79,3,3.761904761904762,7.0,-0.6416
WALLACE,OK.,67020,67033,0,1,2,1,2.0,1.0,0.296
CLINTON,"So that is not the way our democracy works. We've been around for 240 years. We've had free and fair elections. We've accepted the outcomes when we may not have liked them. And that is what must be expected of anyone standing on a debate stage during a general election. You know, President Obama said the other day when you're whining before the game is even finished...  ",67034,67427,1,71,296,6,4.169014084507042,11.833333333333334,0.5374
WALLACE,"Hold on. Hold on, folks. Hold on, folks.",67428,67478,0,8,28,3,3.5,2.6666666666666665,0.0
CLINTON,"... it just shows you're not up to doing the job. And let's -- you know, let's be clear about what he is saying and what that means. He is denigrating -- he's talking down our democracy. And I, for one, am appalled that somebody who is the nominee of one of our two major parties would take that kind of position.",67479,67802,0,63,238,4,3.7777777777777777,15.75,0.3182
TRUMP,"I think what the FBI did and what the Department of Justice did, including meeting with her husband, the attorney general, in the back of an airplane on the tarmac in Arizona, I think it's disgraceful. I think it's a disgrace.",67803,68037,0,43,180,2,4.186046511627907,21.5,0.0516
WALLACE,All right.,68038,68058,0,2,8,1,4.0,2.0,0.0
TRUMP,I think we've never had a situation so bad in this country.  ,68059,68138,0,13,47,1,3.6153846153846154,13.0,-0.6696
WALLACE,"Hold on, folks. This doesn't do any good for anyone. Let's please continue the debate, and let's move on to the subject of foreign hot spots.  The Iraqi offensive to take back Mosul has begun. If they are successful in pushing ISIS out of that city and out of all of Iraq, the question then becomes, what happens the day after? And that's something that whichever of you ends up -- whoever of you ends up as president is going to have to confront.  Will you put U.S. troops into that vacuum to make sure that ISIS doesn't come back or isn't replaced by something even worse? Secretary Clinton, you go first in this segment. You have two minutes.",68139,68794,0,124,509,9,4.104838709677419,13.777777777777779,-0.2883
CLINTON,"Well, I am encouraged that there is an effort led by the Iraqi army, supported by Kurdish forces, and also given the help and advice from the number of special forces and other Americans on the ground. But I will not support putting American soldiers into Iraq as an occupying force. I don't think that is in our interest, and I don't think that would be smart to do. In fact, Chris, I think that would be a big red flag waving for ISIS to reconstitute itself.  The goal here is to take back Mosul. It's going to be a hard fight. I've got no illusions about that. And then continue to press into Syria to begin to take back and move on Raqqa, which is the ISIS headquarters.  I am hopeful that the hard work that American military advisers have done will pay off and that we will see a real -- a really successful military operation. But we know we've got lots of work to do. Syria will remain a hotbed of terrorism as long as the civil war, aided and abetted by the Iranians and the Russians, continue.  So I have said, look, we need to keep our eye on ISIS. That's why I want to have an intelligence surge that protects us here at home, why we have to go after them from the air, on the ground, online, why we have to make sure here at home we don't let terrorists buy weapons. If you're too dangerous to fly, you're too dangerous to buy a gun.  And I'm going to continue to push for a no-fly zone and safe havens within Syria not only to help protect the Syrians and prevent the constant outflow of refugees, but to, frankly, gain some leverage on both the Syrian government and the Russians so that perhaps we can have the kind of serious negotiation necessary to bring the conflict to an end and go forward on a political track.",68795,70538,0,340,1363,15,4.008823529411765,22.666666666666668,0.8305
WALLACE,"Mr. Trump, same question. If we are able to push ISIS out of Mosul and out of Iraq, will -- would you be willing to put U.S. troops in there to prevent their return or something else?",70539,70732,0,36,141,2,3.9166666666666665,18.0,0.0258
TRUMP,"Let me tell you, Mosul is so sad. We had Mosul. But when she left, when she took everybody out, we lost Mosul. Now we're fighting again to get Mosul. The problem with Mosul and what they wanted to do is they wanted to get the leaders of ISIS who they felt were in Mosul.  About three months ago, I started reading that they want to get the leaders and they're going to attack Mosul. Whatever happened to the element of surprise, OK? We announce we're going after Mosul. I have been reading about going after Mosul now for about -- how long is it, Hillary, three months? These people have all left. They've all left.  The element of surprise. Douglas MacArthur, George Patton spinning in their graves when they see the stupidity of our country. So we're now fighting for Mosul, that we had. All she had to do was stay there, and now we're going in to get it.  But you know who the big winner in Mosul is going to be after we eventually get it? And the only reason they did it is because she's running for the office of president and they want to look tough. They want to look good. He violated the red line in the sand, and he made so many mistakes, made all the mistakes. That's why we have the great migration. But she wanted to look good for the election. So they're going in.  But who's going to get Mosul, really? We'll take Mosul eventually. But the way -- if you look at what's happening, much tougher than they thought. Much, much tougher. Much more dangerous. Going to be more deaths that they thought.  But the leaders that we wanted to get are all gone because they're smart. They say, what do we need this for? So Mosul is going to be a wonderful thing. And Iran should write us a letter of thank you, just like the really stupid -- the stupidest deal of all time, a deal that's going to give Iran absolutely nuclear weapons. Iran should write us yet another letter saying thank you very much, because Iran, as I said many years ago, Iran is taking over Iraq, something they've wanted to do forever, but we've made it so easy for them.  So we're now going to take Mosul. And do you know who's going to be the beneficiary? Iran. Oh, yeah, they're making -- I mean, they are outsmarting -- look, you're not there, you might be involved in that decision. But you were there when you took everybody out of Mosul and out of Iraq. You shouldn't have been in Iraq, but you did vote for it. You shouldn't have been in Iraq, but once you were in Iraq, you should have never left the way.",70733,73230,0,489,1931,40,3.948875255623722,12.225,0.8855
WALLACE,"Sir, your two minutes are up.",73231,73270,0,6,22,1,3.6666666666666665,6.0,0.0
TRUMP,"The point is, the big winner is going to be Iran.",73271,73328,0,11,37,1,3.3636363636363638,11.0,0.5859
CLINTON,"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq. I said it was a mistake. I've said that years ago. He has consistently denied what is...",73329,73519,1,35,139,4,3.9714285714285715,8.75,-0.666
TRUMP,Wrong.,73520,73534,0,1,5,1,5.0,1.0,-0.4767
CLINTON,... a very clear fact that...,73535,73574,1,5,18,1,3.6,5.0,0.4391
TRUMP,Wrong.,73575,73589,0,1,5,1,5.0,1.0,-0.4767
CLINTON,"... before the invasion, he supported it. And, you know, I just want everybody to go Google it. Google ""Donald Trump Iraq."" And you will see the dozens of sources which verify that he was for the invasion of Iraq.",73590,73813,0,39,162,4,4.153846153846154,9.75,0.3818
TRUMP,Wrong.,73814,73828,0,1,5,1,5.0,1.0,-0.4767
CLINTON,"And you can actually hear the audio of him saying that. Now, why does that matter? Well, it matters because he has not told the truth about that position. I guess he believes it makes him look better now to contrast with me because I did vote for it.  But what's really important here is to understand all the interplay. Mosul is a Sunni city. Mosul is on the border of Syria. And, yes, we do need to go after Baghdadi, and -- just like we went after bin Laden, while you were doing ""Celebrity Apprentice,"" and we brought him to justice. We need to go after the leadership.  But we need to get rid of them, get rid of their fighters. There are an estimated several thousand fighters in Mosul. They've been digging underground. They've been prepared to defend. It's going to be tough fighting. But I think we can take back Mosul, and then we can move on into Syria and take back Raqqa.  This is what we have to do. I'm just amazed that he seems to think that the Iraqi government and our allies and everybody else launched the attack on Mosul to help me in this election, but that's how Donald thinks. You know, he always is looking for some conspiracy.",73829,74991,0,221,901,18,4.076923076923077,12.277777777777779,0.3106
TRUMP,"Chris, we don't gain anything.",74992,75030,0,6,24,1,4.0,6.0,-0.4168
CLINTON,He has all the conspiracy theories...  ,75031,75091,1,6,29,1,4.833333333333333,6.0,-0.5267
TRUMP,Iran is taking over Iraq.,75092,75125,0,5,20,1,4.0,5.0,0.0
WALLACE,"Secretary Clinton, it's...  ",75126,75175,1,4,20,1,5.0,4.0,0.0
TRUMP,Iran is taking over Iraq. We don't gain anything.,75176,75233,0,10,39,2,3.9,5.0,-0.4168
CLINTON,"This conspiracy theory, which he's been spewing out for quite some time.",75234,75316,0,13,59,1,4.538461538461538,13.0,-0.5267
TRUMP,If they did it by surprise...  ,75317,75367,1,6,21,1,3.5,6.0,0.0
WALLACE,"Wait, wait, wait, Secretary Clinton, it's an open discussion.",75368,75439,0,10,48,1,4.8,10.0,0.0
CLINTON,He says...  ,75440,75473,1,2,6,1,3.0,2.0,0.0
TRUMP,We could have gained if they did it by surprise.,75474,75530,0,10,38,1,3.8,10.0,0.5719
WALLACE,"Secretary, please let Mr. Trump speak.",75531,75579,0,6,31,1,5.166666666666667,6.0,0.3182
CLINTON,"... unfit, and he proves it every time he talks.",75580,75638,0,9,34,1,3.7777777777777777,9.0,0.0
TRUMP,"No, you are the one that's unfit. You know, WikiLeaks just actually came out -- John Podesta said some horrible things about you, and, boy, was he right. He said some beauties. And you know, Bernie Sanders, he said you have bad judgment. You do.  And if you think that going into Mosul after we let the world know we're going in, and all of the people that we really wanted -- the leaders -- they're all gone. If you think that was good, then you do. Now, John Podesta said you have terrible instincts. Bernie Sanders said you have bad judgment. I agree with both.",75639,76211,0,106,432,10,4.0754716981132075,10.6,-0.7906
CLINTON,"Well, you should ask Bernie Sanders who he's supporting for president. And he has said...",76212,76311,1,16,70,2,4.375,8.0,0.6124
TRUMP,Which is a big mistake.,76312,76343,0,5,18,1,3.6,5.0,-0.34
CLINTON,"... as he has campaigned for me around the country, you are the most dangerous person to run for president in the modern history of America. I think he's right.",76344,76514,0,30,125,2,4.166666666666667,15.0,-0.5256
WALLACE,"Let's turn to Aleppo. Mr. Trump, in the last debate, you were both asked about the situation in the Syrian city of Aleppo. And I want to follow up on that, because you said several things in that debate which were not true, sir. You said that Aleppo has basically fallen. In fact, there -- in fact, there are...",76515,76835,1,59,238,5,4.033898305084746,11.8,-0.5472
TRUMP,It's a catastrophe. I mean...,76836,76873,1,6,21,2,3.5,3.0,-0.6597
WALLACE,"It's a catastrophe, but there...",76874,76916,1,6,24,1,4.0,6.0,-0.4019
TRUMP,... it's a mess.,76917,76941,0,4,9,1,2.25,4.0,-0.3612
WALLACE,There are a quarter of...,76942,76977,1,5,18,1,3.6,5.0,0.0
TRUMP,Have you seen it? Have you seen it?,76978,77021,0,8,26,2,3.25,4.0,0.0
WALLACE,Sir...,77022,77038,1,1,3,1,3.0,1.0,0.0
TRUMP,Have you seen what's happening to Aleppo?,77039,77088,0,8,34,1,4.25,8.0,0.0
WALLACE,"Sir, if I may finish my question...",77089,77134,1,7,25,1,3.5714285714285716,7.0,0.0
TRUMP,"OK, so it hasn't fallen. Take a look at it.",77135,77186,0,11,31,2,2.8181818181818183,5.5,0.6493
WALLACE,"Well, there are a quarter of a million people still living there and being slaughtered.",77187,77284,0,15,71,1,4.733333333333333,15.0,0.2732
TRUMP,That's right. And they are being slaughtered...,77285,77340,1,8,37,2,4.625,4.0,0.0
WALLACE,Yes.,77341,77355,0,1,3,1,3.0,1.0,0.4019
TRUMP,... because of bad decisions.,77356,77393,0,4,21,1,5.25,4.0,-0.5423
WALLACE,"If I may just finish here, and you also said that -- that Syria and Russia are busy fighting ISIS. In fact, they have been the ones who've been bombing and shelling eastern Aleppo, and they just announced a humanitarian pause, in effect, admitting that they have been bombing and shelling Aleppo. Would you like to clear that up, sir?",77394,77738,0,60,264,3,4.4,20.0,0.3818
TRUMP,"Well, Aleppo is a disaster. It's a humanitarian nightmare. But it has fallen from the -- from any standpoint. I mean, what do you need, a signed document? Take a look at Aleppo. It is so sad when you see what's happened.  And a lot of this is because of Hillary Clinton, because what's happened is, by fighting Assad, who turned out to be a lot tougher than she thought, and now she's going to say, oh, he loves Assad, she's -- he's just much tougher and much smarter than her and Obama. And everyone thought he was gone two years ago, three years ago. He -- he aligned with Russia.  He now also aligned with Iran, who we made very powerful. We gave them $150 billion back. We give them $1.7 billion in cash. I mean, cash. Bundles of cash as big as this stage. We gave them $1.7 billion.  Now they have -- he has aligned with Russia and with Iran. They don't want ISIS, but they have other things, because we're backing -- we're backing rebels. We don't know who the rebels are. We're giving them lots of money, lots of everything. We don't know who the rebels are. And when and if -- and it's not going to happen, because you have Russia and you have Iran now. But if they ever did overthrow Assad, you might end up with -- as bad as Assad is, and he's a bad guy, but you may very well end up with worse than Assad.  If she did nothing, we'd be in much better shape. And this is what's caused the great migration, where she's taking in tens of thousands of Syrian refugees, who probably in many cases -- not probably, who are definitely...",77739,79287,1,304,1173,24,3.8585526315789473,12.666666666666666,-0.5058
WALLACE,Let me...,79288,79307,1,2,5,1,2.5,2.0,0.0
TRUMP,"... in many cases, ISIS-aligned, and we now have them in our country, and wait until you see -- this is going to be the great Trojan horse. And wait until you see what happens in the coming years. Lots of luck, Hillary. Thanks a lot for doing a great job.",79308,79571,0,49,192,4,3.9183673469387754,12.25,0.9337
WALLACE,"Secretary Clinton, you have talked about -- and in the last debate and again today -- that you would impose a no-fly zone to try to protect the people of Aleppo and to stop the killing there. President Obama has refused to do that because he fears it's going to draw us closer or deeper into the conflict.  And General Joseph Dunford, the chairman of the Joint Chiefs of Staff, says you impose a no-fly zone, chances are you're going to get into a war -- his words -- with Syria and Russia. So the question I have is, if you impose a no-fly zone -- first of all, how do you respond to their concerns? Secondly, if you impose a no-fly zone and a Russian plane violates that, does President Clinton shoot that plane down?",79572,80301,0,133,560,5,4.2105263157894735,26.6,-0.9782
CLINTON,"Well, Chris, first of all, I think a no-fly zone could save lives and could hasten the end of the conflict. I'm well aware of the really legitimate concerns that you have expressed from both the president and the general.  This would not be done just on the first day. This would take a lot of negotiation. And it would also take making it clear to the Russians and the Syrians that our purpose here was to provide safe zones on the ground.  We've had millions of people leave Syria and those millions of people inside Syria who have been dislocated. So I think we could strike a deal and make it very clear to the Russians and the Syrians that this was something that we believe was in the best interests of the people on the ground in Syria, it would help us with our fight against ISIS.  But I want to respond to what Donald said about refugees. He's made these claims repeatedly. I am not going to let anyone into this country who is not vetted, who we do not have confidence in. But I am not going to slam the door on women and children. That picture of that little 4-year-old boy in Aleppo, with the blood coming down his face while he sat in an ambulance, is haunting. And so we are going to do very careful, thorough vetting. That does not solve our internal challenges with ISIS and our need to stop radicalization, to work with American Muslim communities who are on the front lines to identify and prevent attacks. In fact, the killer of the dozens of people at the nightclub in Orlando, the Pulse nightclub, was born in Queens, the same place Donald was born. So let's be clear about what the threat is and how we are best going to be able to meet it.  And, yes, some of that threat emanates from over in Syria and Iraq, and we've got to keep fighting, and I will defeat ISIS, and some of it is we have to up our game and be much smarter here at home.",80302,82175,0,361,1469,17,4.069252077562327,21.235294117647058,0.7896
WALLACE,"Folks, I want to get into our final segment.",82176,82230,0,9,34,1,3.7777777777777777,9.0,0.0772
TRUMP,But I just have to...,82231,82260,1,5,14,1,2.8,5.0,0.0
WALLACE,Real quick.,82261,82282,0,2,9,1,4.5,2.0,0.0
TRUMP,"It's so ridiculous what she -- she will defeat ISIS. We should have never let ISIS happen in the first place. And right now, they're in 32 countries.",82283,82440,0,29,116,3,4.0,9.666666666666666,-0.6997
WALLACE,OK.,82441,82454,0,1,2,1,2.0,1.0,0.296
TRUMP,"We should have -- wait one second. They had a cease-fire three weeks ago. A cease-fire, the United States, Russia, and Syria. And during the cease-fire, Russia took over vast swatches of land, and then they said we don't want the cease-fire anymore.  We are so outplayed on missiles, on cease-fires. They are outplayed. Now, she wasn't there. I assume she had nothing to do with it. But our country is so outplayed by Putin and Assad, and by the way -- and by Iran. Nobody can believe how stupid our leadership is.",82455,82977,0,93,399,10,4.290322580645161,9.3,-0.2076
WALLACE,"Mr. Trump, Secretary Clinton -- no, we need to move on to our final segment, and that is the national debt, which has not been discussed until tonight.  Our national debt, as a share of the economy, our GDP, is now 77 percent. That's the highest since just after World War II. But the nonpartisan Committee for a Responsible Federal Budget says, Secretary Clinton, under your plan, debt would rise to 86 percent of GDP over the next 10 years. Mr. Trump, under your plan, they say it would rise to 105 percent of GDP over the next 10 years. The question is, why are both of you ignoring this problem? Mr. Trump, you go first.",82978,83612,0,116,485,7,4.181034482758621,16.571428571428573,-0.9479
TRUMP,"Well, I say they're wrong, because I'm going to create tremendous jobs. And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero. But we're bringing it from 1 percent up to 4 percent. And I actually think we can go higher than 4 percent. I think you can go to 5 percent or 6 percent. And if we do, you don't have to bother asking your question, because we have a tremendous machine. We will have created a tremendous economic machine once again. To do that, we're taking back jobs. We're not going to let our companies be raided by other countries where we lose all our jobs, we don't make our product anymore. It's very sad. But I'm going to create a -- the kind of a country that we were from the standpoint of industry. We used to be there. We've given it up. We've become very, very sloppy.  We've had people that are political hacks making the biggest deals in the world, bigger than companies. You take these big companies, these trade deals are far bigger than these companies, and yet we don't use our great leaders, many of whom back me and many of whom back Hillary, I must say. But we don't use those people. Those are the people -- these are the greatest negotiators in the world. We have the greatest businesspeople in the world. We have to use them to negotiate our trade deals.  We use political hacks. We use people that get the position because they gave -- they made a campaign contribution and they're dealing with China and people that are very much smarter than they are. So we have to use our great people.  But that being said, we will create an economic machine the likes of which we haven't seen in many decades. And people, Chris, will again go back to work and they'll make a lot of money. And we'll have companies that will grow and expand and start from new.",83613,85469,0,364,1446,26,3.9725274725274726,14.0,0.8868
WALLACE,Secretary Clinton?,85470,85498,0,2,16,1,8.0,2.0,0.0
CLINTON,"Well, first, when I hear Donald talk like that and know that his slogan is ""Make America Great Again,"" I wonder when he thought America was great. And before he rushes and says, ""You know, before you and President Obama were there,"" I think it's important to recognize that he has been criticizing our government for decades.  You know, back in 1987, he took out a $100,000 ad in the New York Times, during the time when President Reagan was president, and basically said exactly what he just said now, that we were the laughingstock of the world. He was criticizing President Reagan. This is the way Donald thinks about himself, puts himself into, you know, the middle and says, ""You know, I alone can fix it,"" as he said on the convention stage.  But if you look at the debt, which is the issue you asked about, Chris, I pay for everything I'm proposing. I do not add a penny to the national debt. I take that very seriously, because I do think it's one of the issues we've got to come to grips with.  So when I talk about how we're going to pay for education, how we're going to invest in infrastructure, how we're going to get the cost of prescription drugs down, and a lot of the other issues that people talk to me about all the time, I've made it very clear we are going where the money is. We are going to ask the wealthy and corporations to pay their fair share.  And there is no evidence whatsoever that that will slow down or diminish our growth. In fact, I think just the opposite. We'll have what economists call middle-out growth. We've got to get back to rebuilding the middle class, the families of America. That's where growth will come from. That's why I want to invest in you. I want to invest in your family.  And I think that's the smartest way to grow the economy, to make the economy fairer. And we just have a big disagreement about this. It may be because of our experiences. You know, he started off with his dad as a millionaire...",85499,87467,1,378,1530,21,4.0476190476190474,18.0,0.9517
TRUMP,"Yeah, yeah, we've heard -- we've heard this before, Hillary.",87468,87536,0,11,45,1,4.090909090909091,11.0,0.5267
CLINTON,I started off with -- my dad was a small-business man.,87537,87601,0,10,41,1,4.1,10.0,0.0
TRUMP,We've heard this before.,87602,87634,0,5,20,1,4.0,5.0,0.0
CLINTON,"And I think it -- you know, it's a difference that affects how we see the world and what we want to do with the economy.",87635,87765,0,26,91,1,3.5,26.0,0.0772
WALLACE,Time.,87766,87781,0,1,4,1,4.0,1.0,0.0
TRUMP,"Thank you, Hillary. Could I just respond?",87782,87831,0,7,32,2,4.571428571428571,3.5,0.3612
WALLACE,"Well, no, sir, because we're running out of time...",87832,87893,1,10,37,1,3.7,10.0,-0.0258
TRUMP,Because I did disagree with Ronald Reagan very strongly on trade. I disagreed with him. We should have been much tougher on trade even then. I've been waiting for years. Nobody does it right.,87894,88093,0,35,153,5,4.371428571428571,7.0,-0.204
WALLACE,OK.,88094,88107,0,1,2,1,2.0,1.0,0.296
TRUMP,"And frankly, now we're going to do it right.",88108,88160,0,10,34,1,3.4,10.0,0.0
WALLACE,"All right. The one last area I want to get into with you in this debate is the fact that the biggest driver of our debt is entitlements, which is 60 percent of all federal spending. Now, the Committee for federal -- a Responsible Federal Budget has looked at both of your plans and they say neither of you has a serious plan that is going to solve the fact that Medicare's going to run out of money in the 2020s, Social Security is going to run out of money in the 2030s, and at that time, recipients are going to take huge cuts in their benefits.  So, in effect, the final question I want to ask you in this regard is -- and let me start with you, Mr. Trump, would President Trump make a deal to save Medicare and Social Security that included both tax increases and benefit cuts, in effect, a grand bargain on entitlements?",88161,88996,0,157,648,4,4.127388535031847,39.25,0.9451
TRUMP,I'm cutting taxes. We're going to grow the economy. It's going to grow at a record rate of growth.,88997,89103,0,22,77,3,3.5,7.333333333333333,0.2732
WALLACE,That's not going to help in the entitlements.,89104,89159,0,9,37,1,4.111111111111111,9.0,-0.3089
TRUMP,"No, it's going to totally help you. And one thing we have to do: Repeal and replace the disaster known as Obamacare. It's destroying our country. It's destroying our businesses, our small business and our big businesses. We have to repeal and replace Obamacare.  You take a look at the kind of numbers that that will cost us in the year '17, it is a disaster. If we don't repeal and replace -- now, it's probably going to die of its own weight. But Obamacare has to go. It's -- the premiums are going up 60 percent, 70 percent, 80 percent. Next year they're going to go up over 100 percent.  And I'm really glad that the premiums have started -- at least the people see what's happening, because she wants to keep Obamacare and she wants to make it even worse, and it can't get any worse. Bad health care at the most expensive price. We have to repeal and replace Obamacare.",89160,90042,0,170,682,13,4.011764705882353,13.076923076923077,-0.9709
WALLACE,"And, Secretary Clinton, same question, because at this point, Social Security and Medicare are going to run out, the trust funds are going to run out of money. Will you as president entertain -- will you consider a grand bargain, a deal that includes both tax increases and benefit cuts to try to save both programs?",90043,90369,0,55,251,2,4.5636363636363635,27.5,0.9413
CLINTON,"Well, Chris, I am on record as saying that we need to put more money into the Social Security Trust Fund. That's part of my commitment to raise taxes on the wealthy. My Social Security payroll contribution will go up, as will Donald's, assuming he can't figure out how to get out of it. But what we want to do is to replenish the Social Security Trust Fund...",90370,90739,1,71,282,4,3.971830985915493,17.75,0.9601
TRUMP,Such a nasty woman.,90740,90767,0,4,15,1,3.75,4.0,-0.5574
CLINTON,"... by making sure that we have sufficient resources, and that will come from either raising the cap and/or finding other ways to get more money into it. I will not cut benefits. I want to enhance benefits for low-income workers and for women who have been disadvantaged by the current Social Security system.  But what Donald is proposing with these massive tax cuts will result in a $20 trillion additional national debt. That will have dire consequences for Social Security and Medicare.  And I'll say something about the Affordable Care Act, which he wants to repeal. The Affordable Care Act extended the solvency of the Medicare Trust Fund. So if repeals it, our Medicare problem gets worse. What we need to do is go after...",90768,91508,1,126,585,9,4.642857142857143,14.0,-0.2905
TRUMP,Your husband disagrees with you.,91509,91549,0,5,27,1,5.4,5.0,-0.3182
CLINTON,"... the long-term health care drivers. We've got to get costs down, increase value, emphasize wellness. I have a plan for doing that. And I think that we will be able to get entitlement spending under control by with more resources and harder decisions.",91550,91813,0,44,201,4,4.568181818181818,11.0,0.8689
WALLACE,"This is -- this is the final time, probably to both of your delight, that you're going to be on a stage together in this campaign. I would like to end it on a positive note. You had not agreed to closing statements, but it seems to me in a funny way that might make it more interesting because you haven't prepared closing statements.  So I'd like you each to take -- and we're going to put a clock up, a minute, as the final question in the final debate, to tell the American people why they should elect you to be the next president. This is another new mini-segment. Secretary Clinton, it's your turn to go first.",91814,92440,0,121,481,6,3.975206611570248,20.166666666666668,0.9347
CLINTON,"Well, I would like to say to everyone watching tonight that I'm reaching out to all Americans -- Democrats, Republicans, and independents -- because we need everybody to help make our country what it should be, to grow the economy, to make it fairer, to make it work for everyone. We need your talents, your skills, your commitments, your energy, your ambition.  You know, I've been privileged to see the presidency up close. And I know the awesome responsibility of protecting our country and the incredible opportunity of working to try to make life better for all of you. I have made the cause of children and families really my life's work.  That's what my mission will be in the presidency. I will stand up for families against powerful interests, against corporations. I will do everything that I can to make sure that you have good jobs, with rising incomes, that your kids have good educations from preschool through college. I hope you will give me a chance to serve as your president.",92441,93445,0,175,793,9,4.531428571428571,19.444444444444443,0.9907
WALLACE,"Secretary Clinton, thank you.  Mr. Trump?",93446,93497,0,6,32,2,5.333333333333333,3.0,0.3612
TRUMP,"She's raising the money from the people she wants to control. Doesn't work that way.  But when I started this campaign, I started it very strongly. It's called ""Make America Great Again."" We're going to make America great. We have a depleted military. It has to be helped, has to be fixed. We have the greatest people on Earth in our military. We don't take care of our veterans. We take care of illegal immigrants, people that come into the country illegally, better than we take care of our vets. That can't happen.  Our policemen and women are disrespected. We need law and order, but we need justice, too. Our inner cities are a disaster. You get shot walking to the store. They have no education. They have no jobs. I will do more for African-Americans and Latinos than she can ever do in 10 lifetimes.  All she's done is talk to the African-Americans and to the Latinos, but they get the vote, and then they come back, they say, we'll see you in four years. We are going to make America strong again, and we are going to make America great again, and it has to start now. We cannot take four more years of Barack Obama, and that's what you get when you get her.",93498,94673,0,227,912,21,4.0176211453744495,10.80952380952381,0.7938
